Case,InputID,Source,Onset,Duration,MarginMPH,NormalMarginMPH,Violation,GearPass,HeldSamples,FirstReachSeconds,BeforeFaultError,SimulationSeconds
S08,I062,corner,15,0.5,20.7942439762445,20.7942439762445,0,1,0,11.02,0,0.435337875
S09,I062,corner,15,1,20.7942439762445,20.7942439762445,0,1,0,11.02,0,0.478028541666667
B00,I063,corner,0,0,20.7942439762445,20.7942439762445,0,1,0,11.02,0,0.46883025
S01,I063,corner,5,0.2,20.7942439762445,20.7942439762445,0,1,0,11.02,0,0.479575333333333
S02,I063,corner,5,0.5,20.7942439762445,20.7942439762445,0,1,0,11.02,0,0.508766791666667
S03,I063,corner,5,1,20.7942439762445,20.7942439762445,0,1,0,11.02,0,0.494486958333333
S04,I063,corner,10,0.2,20.7942439762445,20.7942439762445,0,1,0,11.02,0,0.565201375
S05,I063,corner,10,0.5,20.7942439762445,20.7942439762445,0,1,0,11.02,0,0.611393958333333
S06,I063,corner,10,1,20.7942439762445,20.7942439762445,0,1,0,11.02,0,0.510533916666667
S07,I063,corner,15,0.2,20.7942439762445,20.7942439762445,0,1,0,11.02,0,0.513751583333333
S08,I063,corner,15,0.5,20.7942439762445,20.7942439762445,0,1,0,11.02,0,0.476953416666667
S09,I063,corner,15,1,20.7942439762445,20.7942439762445,0,1,0,11.02,0,0.499269166666667
B00,I064,corner,0,0,25.2132714926152,25.2132714926152,0,1,0,11.02,0,0.479301958333333
S01,I064,corner,5,0.2,25.2132714926152,25.2132714926152,0,1,0,11.02,0,0.505233
S02,I064,corner,5,0.5,25.2132714926152,25.2132714926152,0,1,0,11.02,0,0.499971541666667
S03,I064,corner,5,1,25.2132714926152,25.2132714926152,0,1,0,11.02,0,0.499643416666667
S04,I064,corner,10,0.2,25.2132714926152,25.2132714926152,0,1,0,11.02,0,0.515526166666667
S05,I064,corner,10,0.5,25.2132714926152,25.2132714926152,0,1,0,11.02,0,0.678455041666667
S06,I064,corner,10,1,25.2132714926152,25.2132714926152,0,1,0,11.02,0,0.513210291666667
S07,I064,corner,15,0.2,25.2132714926152,25.2132714926152,0,1,0,11.02,0,0.50019375
S08,I064,corner,15,0.5,25.2132714926152,25.2132714926152,0,1,0,11.02,0,0.495924666666667
S09,I064,corner,15,1,25.2132714926152,25.2132714926152,0,1,0,11.02,0,0.673678541666667
B00,I065,corner,0,0,25.2132714926152,25.2132714926152,0,1,0,11.02,0,0.622346375
S01,I065,corner,5,0.2,25.2132714926152,25.2132714926152,0,1,0,11.02,0,0.60746975
S02,I065,corner,5,0.5,25.2132714926152,25.2132714926152,0,1,0,11.02,0,0.540574
S03,I065,corner,5,1,25.2132714926152,25.2132714926152,0,1,0,11.02,0,0.498100083333333
S04,I065,corner,10,0.2,25.2132714926152,25.2132714926152,0,1,0,11.02,0,0.521791416666667
S05,I065,corner,10,0.5,25.2132714926152,25.2132714926152,0,1,0,11.02,0,0.541417458333333
S06,I065,corner,10,1,25.2132714926152,25.2132714926152,0,1,0,11.02,0,0.522696666666667
S07,I065,corner,15,0.2,25.2132714926152,25.2132714926152,0,1,0,11.02,0,0.50371875
S08,I065,corner,15,0.5,25.2132714926152,25.2132714926152,0,1,0,11.02,0,0.531305708333333
S09,I065,corner,15,1,25.2132714926152,25.2132714926152,0,1,0,11.02,0,0.553641333333333
B00,I066,corner,0,0,25.2132714926152,25.2132714926152,0,1,0,11.02,0,0.505248541666667
S01,I066,corner,5,0.2,25.2132714926152,25.2132714926152,0,1,0,11.02,0,0.501120625
S02,I066,corner,5,0.5,25.2132714926152,25.2132714926152,0,1,0,11.02,0,0.508115166666667
S03,I066,corner,5,1,25.2132714926152,25.2132714926152,0,1,0,11.02,0,0.498134833333333
S04,I066,corner,10,0.2,25.2132714926152,25.2132714926152,0,1,0,11.02,0,0.494458916666667
S05,I066,corner,10,0.5,25.2132714926152,25.2132714926152,0,1,0,11.02,0,0.506160916666667
S06,I066,corner,10,1,25.2132714926152,25.2132714926152,0,1,0,11.02,0,0.507990583333333
S07,I066,corner,15,0.2,25.2132714926152,25.2132714926152,0,1,0,11.02,0,0.480345166666667
S08,I066,corner,15,0.5,25.2132714926152,25.2132714926152,0,1,0,11.02,0,0.502816
S09,I066,corner,15,1,25.2132714926152,25.2132714926152,0,1,0,11.02,0,0.492990666666667
B00,I067,lhs,0,0,16.4425636783422,16.4425636783422,0,1,0,13.07,0,0.494867541666667
S01,I067,lhs,5,0.2,16.4425636783422,16.4425636783422,0,1,0,13.07,0,0.499145041666667
S02,I067,lhs,5,0.5,16.4425636783422,16.4425636783422,0,1,0,13.07,0,0.481517041666667
S03,I067,lhs,5,1,16.4425636783422,16.4425636783422,0,1,0,13.07,0,0.493943333333333
S04,I067,lhs,10,0.2,16.4425636783422,16.4425636783422,0,1,0,13.07,0,0.546995291666667
S05,I067,lhs,10,0.5,16.4425636783422,16.4425636783422,0,1,0,13.07,0,0.53714575
S06,I067,lhs,10,1,16.4425636783422,16.4425636783422,0,1,0,13.07,0,0.522337916666667
S07,I067,lhs,15,0.2,16.4425636783422,16.4425636783422,0,1,0,13.07,0,0.498050458333333
S08,I067,lhs,15,0.5,16.4425636783422,16.4425636783422,0,1,0,13.07,0,0.495599208333333
S09,I067,lhs,15,1,16.4425636783422,16.4425636783422,0,1,0,13.07,0,0.488772583333333
B00,I068,lhs,0,0,16.3361911798734,16.3361911798734,0,1,0,12.97,0,0.501290708333333
S01,I068,lhs,5,0.2,16.3361911798734,16.3361911798734,0,1,0,12.97,0,0.481690916666667
S02,I068,lhs,5,0.5,16.3361911798734,16.3361911798734,0,1,0,12.97,0,0.545339208333333
S03,I068,lhs,5,1,16.3716057539491,16.3361911798734,0,1,4,12.95,0,0.502607
S04,I068,lhs,10,0.2,16.4437819645216,16.3361911798734,0,1,12,12.92,0,0.630103541666667
S05,I068,lhs,10,0.5,16.7092854273325,16.3361911798734,0,1,42,12.79,0,0.554583541666667
S06,I068,lhs,10,1,17.1412105897917,16.3361911798734,0,1,92,12.57,0,0.521901291666667
S07,I068,lhs,15,0.2,16.3361911798734,16.3361911798734,0,1,0,12.97,0,0.504650833333333
S08,I068,lhs,15,0.5,16.3361911798734,16.3361911798734,0,1,0,12.97,0,0.499758083333333
S09,I068,lhs,15,1,16.3361911798734,16.3361911798734,0,1,0,12.97,0,0.487991041666667
B00,I069,lhs,0,0,14.6135474220025,14.6135474220025,0,1,0,14.55,0,0.481908333333333
S01,I069,lhs,5,0.2,14.6686867603341,14.6135474220025,0,1,12,14.53,0,0.48520425
S02,I069,lhs,5,0.5,14.8092550410324,14.6135474220025,0,1,42,14.47,0,0.487030041666667
S03,I069,lhs,5,1,15.0460882860456,14.6135474220025,0,1,92,14.38,0,0.486576666666667
S04,I069,lhs,10,0.2,14.6135474220025,14.6135474220025,0,1,0,14.55,0,0.503258791666667
S05,I069,lhs,10,0.5,14.6135474220025,14.6135474220025,0,1,0,14.55,0,0.481753791666667
S06,I069,lhs,10,1,14.6135474220025,14.6135474220025,0,1,0,14.55,0,0.497517833333333
S07,I069,lhs,15,0.2,14.6135474220025,14.6135474220025,0,1,0,14.55,0,0.492467375
S08,I069,lhs,15,0.5,14.6135474220025,14.6135474220025,0,1,0,14.55,0,0.479468291666667
S09,I069,lhs,15,1,14.6135474220025,14.6135474220025,0,1,0,14.55,0,0.469411375
B00,I070,lhs,0,0,14.3210671395074,14.3210671395074,0,1,0,13.14,0,0.483720416666667
S01,I070,lhs,5,0.2,14.4371820765898,14.3210671395074,0,1,12,13.08,0,0.48686125
S02,I070,lhs,5,0.5,14.6028652867836,14.3210671395074,0,1,42,13,0,0.512507791666667
S03,I070,lhs,5,1,14.9069920838588,14.3210671395074,0,1,92,12.86,0,0.489650833333333
S04,I070,lhs,10,0.2,14.3210671395074,14.3210671395074,0,1,0,13.14,0,0.511913291666667
S05,I070,lhs,10,0.5,14.4921695916158,14.3210671395074,0,1,18,13.06,0,0.476687708333333
S06,I070,lhs,10,1,14.9568628136443,14.3210671395074,0,1,68,12.84,0,0.491407583333333
S07,I070,lhs,15,0.2,14.3210671395074,14.3210671395074,0,1,0,13.14,0,0.496732916666667
S08,I070,lhs,15,0.5,14.3210671395074,14.3210671395074,0,1,0,13.14,0,0.501546583333333
S09,I070,lhs,15,1,14.3210671395074,14.3210671395074,0,1,0,13.14,0,0.500577958333333
B00,I071,lhs,0,0,17.2096413078898,17.2096413078898,0,1,0,13.35,0,0.483482333333333
S01,I071,lhs,5,0.2,17.2096413078898,17.2096413078898,0,1,0,13.35,0,0.526122375
S02,I071,lhs,5,0.5,17.2096413078898,17.2096413078898,0,1,0,13.35,0,0.5164245
S03,I071,lhs,5,1,17.2096413078898,17.2096413078898,0,1,0,13.35,0,0.721555583333333
S04,I071,lhs,10,0.2,17.2096413078898,17.2096413078898,0,1,0,13.35,0,0.656056166666667
S05,I071,lhs,10,0.5,17.2096413078898,17.2096413078898,0,1,0,13.35,0,0.563036666666667
S06,I071,lhs,10,1,17.2096413078898,17.2096413078898,0,1,0,13.35,0,0.551944708333333
S07,I071,lhs,15,0.2,17.2096413078898,17.2096413078898,0,1,0,13.35,0,0.5339725
S08,I071,lhs,15,0.5,17.2096413078898,17.2096413078898,0,1,0,13.35,0,0.52722175
S09,I071,lhs,15,1,17.2096413078898,17.2096413078898,0,1,0,13.35,0,0.522613833333333
B00,I072,lhs,0,0,23.464248205663,23.464248205663,0,1,0,11.44,0,0.473957083333333
S01,I072,lhs,5,0.2,23.464248205663,23.464248205663,0,1,0,11.44,0,0.509069791666667
S02,I072,lhs,5,0.5,23.464248205663,23.464248205663,0,1,0,11.44,0,0.482285541666667
S03,I072,lhs,5,1,23.4918890302803,23.464248205663,0,1,4,11.43,0,0.505219708333333
S04,I072,lhs,10,0.2,23.464248205663,23.464248205663,0,1,0,11.44,0,0.490654458333333
S05,I072,lhs,10,0.5,23.464248205663,23.464248205663,0,1,0,11.44,0,0.511455166666667
S06,I072,lhs,10,1,23.464248205663,23.464248205663,0,1,0,11.44,0,0.50038425
S07,I072,lhs,15,0.2,23.464248205663,23.464248205663,0,1,0,11.44,0,0.508666625
S08,I072,lhs,15,0.5,23.464248205663,23.464248205663,0,1,0,11.44,0,0.515803666666667
S09,I072,lhs,15,1,23.464248205663,23.464248205663,0,1,0,11.44,0,0.505397666666667
B00,I073,lhs,0,0,15.6269998927659,15.6269998927659,0,1,0,13.79,0,0.47406525
S01,I073,lhs,5,0.2,15.6269998927659,15.6269998927659,0,1,0,13.79,0,0.512422625
S02,I073,lhs,5,0.5,15.6269998927659,15.6269998927659,0,1,0,13.79,0,0.586500125
S03,I073,lhs,5,1,15.6269998927659,15.6269998927659,0,1,0,13.79,0,0.49531125
S04,I073,lhs,10,0.2,15.6269998927659,15.6269998927659,0,1,0,13.79,0,0.476660125
S05,I073,lhs,10,0.5,15.6269998927659,15.6269998927659,0,1,0,13.79,0,0.484500875
S06,I073,lhs,10,1,15.6269998927659,15.6269998927659,0,1,0,13.79,0,0.502125333333333
S07,I073,lhs,15,0.2,15.7036646625554,15.6269998927659,0,1,12,13.79,0,0.486910208333333
S08,I073,lhs,15,0.5,15.8921598205185,15.6269998927659,0,1,42,13.79,0,0.485980833333333
S09,I073,lhs,15,1,16.1961947286576,15.6269998927659,0,1,92,13.79,0,0.509166875
B00,I074,lhs,0,0,11.8296924475772,11.8296924475772,0,1,0,15.41,0,0.484373708333333
S01,I074,lhs,5,0.2,11.9193187549972,11.8296924475772,0,1,12,15.37,0,0.500543083333333
S02,I074,lhs,5,0.5,12.0731346418595,11.8296924475772,0,1,42,15.31,0,0.518194083333333
S03,I074,lhs,5,1,12.3052677806792,11.8296924475772,0,1,92,15.21,0,0.496809666666667
S04,I074,lhs,10,0.2,11.8296924475772,11.8296924475772,0,1,0,15.41,0,0.495009041666667
S05,I074,lhs,10,0.5,11.8296924475772,11.8296924475772,0,1,0,15.41,0,0.504467875
S06,I074,lhs,10,1,11.8296924475772,11.8296924475772,0,1,0,15.41,0,0.513875291666667
S07,I074,lhs,15,0.2,11.8296924475772,11.8296924475772,0,1,0,15.41,0,0.48936975
S08,I074,lhs,15,0.5,11.8296924475772,11.8296924475772,0,1,0,15.41,0,0.499148041666667
S09,I074,lhs,15,1,11.8296924475772,11.8296924475772,0,1,0,15.41,0,0.490974375
B00,I075,lhs,0,0,19.7275487125577,19.7275487125577,0,1,0,12.07,0,0.474541666666667
S01,I075,lhs,5,0.2,19.7275487125577,19.7275487125577,0,1,0,12.07,0,0.489259291666667
S02,I075,lhs,5,0.5,19.7275487125577,19.7275487125577,0,1,0,12.07,0,0.536599458333333
S03,I075,lhs,5,1,19.7275487125577,19.7275487125577,0,1,0,12.07,0,0.480914083333333
S04,I075,lhs,10,0.2,19.7275487125577,19.7275487125577,0,1,0,12.07,0,0.53657975
S05,I075,lhs,10,0.5,19.7275487125577,19.7275487125577,0,1,0,12.07,0,0.524039041666667
S06,I075,lhs,10,1,19.7275487125577,19.7275487125577,0,1,0,12.07,0,0.503477708333333
S07,I075,lhs,15,0.2,19.7275487125577,19.7275487125577,0,1,0,12.07,0,0.502800916666667
S08,I075,lhs,15,0.5,19.7275487125577,19.7275487125577,0,1,0,12.07,0,0.504699
S09,I075,lhs,15,1,19.7275487125577,19.7275487125577,0,1,0,12.07,0,0.490977625
B00,I076,lhs,0,0,17.4815842639698,17.4815842639698,0,1,0,13.12,0,0.518446666666667
S01,I076,lhs,5,0.2,17.4815842639698,17.4815842639698,0,1,0,13.12,0,0.513773166666667
S02,I076,lhs,5,0.5,17.4815842639698,17.4815842639698,0,1,0,13.12,0,0.751897791666667
S03,I076,lhs,5,1,17.6633596226335,17.4815842639698,0,1,32,13.01,0,0.508966
S04,I076,lhs,10,0.2,17.4815842639698,17.4815842639698,0,1,0,13.12,0,0.49411025
S05,I076,lhs,10,0.5,17.4815842639698,17.4815842639698,0,1,0,13.12,0,0.495900041666667
S06,I076,lhs,10,1,17.4815842639698,17.4815842639698,0,1,0,13.12,0,0.559195083333333
S07,I076,lhs,15,0.2,17.4815842639698,17.4815842639698,0,1,0,13.12,0,0.535863416666667
S08,I076,lhs,15,0.5,17.4815842639698,17.4815842639698,0,1,0,13.12,0,0.568980666666667
S09,I076,lhs,15,1,17.4815842639698,17.4815842639698,0,1,0,13.12,0,0.642116875
B00,I077,lhs,0,0,8.29845318983611,8.29845318983611,0,1,0,16.97,0,0.797903583333333
S01,I077,lhs,5,0.2,8.29845318983611,8.29845318983611,0,1,0,16.97,0,0.588706541666667
S02,I077,lhs,5,0.5,8.29845318983611,8.29845318983611,0,1,0,16.97,0,0.669728416666667
S03,I077,lhs,5,1,8.29845318983611,8.29845318983611,0,1,0,16.97,0,0.621365416666667
S04,I077,lhs,10,0.2,8.29845318983611,8.29845318983611,0,1,0,16.97,0,0.677589958333333
S05,I077,lhs,10,0.5,8.29845318983611,8.29845318983611,0,1,0,16.97,0,0.665528166666667
S06,I077,lhs,10,1,8.29845318983611,8.29845318983611,0,1,0,16.97,0,0.491020333333333
S07,I077,lhs,15,0.2,8.29845318983611,8.29845318983611,0,1,0,16.97,0,0.580268541666667
S08,I077,lhs,15,0.5,8.29845318983611,8.29845318983611,0,1,0,16.97,0,0.668426666666667
S09,I077,lhs,15,1,8.29845318983611,8.29845318983611,0,1,0,16.97,0,0.5331375
B00,I078,lhs,0,0,11.1543551449019,11.1543551449019,0,1,0,14.7,0,0.477495375
S01,I078,lhs,5,0.2,11.2159565103976,11.1543551449019,0,1,12,14.67,0,0.48018925
S02,I078,lhs,5,0.5,11.3764623200426,11.1543551449019,0,1,42,14.6,0,0.500042541666667
S03,I078,lhs,5,1,11.6216144154352,11.1543551449019,0,1,92,14.48,0,0.501136583333333
S04,I078,lhs,10,0.2,11.1543551449019,11.1543551449019,0,1,0,14.7,0,0.656097875
S05,I078,lhs,10,0.5,11.1543551449019,11.1543551449019,0,1,0,14.7,0,0.557644791666667
S06,I078,lhs,10,1,11.1543551449019,11.1543551449019,0,1,0,14.7,0,0.520754916666667
S07,I078,lhs,15,0.2,11.1543551449019,11.1543551449019,0,1,0,14.7,0,0.51954125
S08,I078,lhs,15,0.5,11.1543551449019,11.1543551449019,0,1,0,14.7,0,0.514131166666667
S09,I078,lhs,15,1,11.1543551449019,11.1543551449019,0,1,0,14.7,0,0.517573166666667
B00,I079,lhs,0,0,16.8018514805761,16.8018514805761,0,1,0,13.29,0,0.699645
S01,I079,lhs,5,0.2,16.8018514805761,16.8018514805761,0,1,0,13.29,0,0.510906833333333
S02,I079,lhs,5,0.5,16.8018514805761,16.8018514805761,0,1,0,13.29,0,0.522416791666667
S03,I079,lhs,5,1,16.8018514805761,16.8018514805761,0,1,0,13.29,0,0.523617625
S04,I079,lhs,10,0.2,16.9058246074757,16.8018514805761,0,1,12,13.24,0,0.525468958333333
S05,I079,lhs,10,0.5,17.1625143586122,16.8018514805761,0,1,42,13.11,0,0.533598375
S06,I079,lhs,10,1,17.5803585815974,16.8018514805761,0,1,92,12.9,0,0.621771416666667
S07,I079,lhs,15,0.2,16.8018514805761,16.8018514805761,0,1,0,13.29,0,0.65782325
S08,I079,lhs,15,0.5,16.8018514805761,16.8018514805761,0,1,0,13.29,0,0.537719541666667
S09,I079,lhs,15,1,16.8018514805761,16.8018514805761,0,1,0,13.29,0,0.562753291666667
B00,I080,lhs,0,0,15.307181443034,15.307181443034,0,1,0,14.28,0,0.512322291666667
S01,I080,lhs,5,0.2,15.307181443034,15.307181443034,0,1,0,14.28,0,0.529538
S02,I080,lhs,5,0.5,15.307181443034,15.307181443034,0,1,0,14.28,0,0.507953375
S03,I080,lhs,5,1,15.307181443034,15.307181443034,0,1,0,14.28,0,0.518841083333333
S04,I080,lhs,10,0.2,15.307181443034,15.307181443034,0,1,0,14.28,0,0.515177416666667
S05,I080,lhs,10,0.5,15.307181443034,15.307181443034,0,1,0,14.28,0,0.550135458333333
S06,I080,lhs,10,1,15.307181443034,15.307181443034,0,1,0,14.28,0,0.508620291666667
S07,I080,lhs,15,0.2,15.307181443034,15.307181443034,0,1,0,14.28,0,0.500525708333333
S08,I080,lhs,15,0.5,15.307181443034,15.307181443034,0,1,0,14.28,0,0.507671458333333
S09,I080,lhs,15,1,15.307181443034,15.307181443034,0,1,0,14.28,0,0.523594583333333
B00,I081,lhs,0,0,6.59192353783988,6.59192353783988,0,1,0,16.62,0,0.505297041666667
S01,I081,lhs,5,0.2,6.6584704315418,6.59192353783988,0,1,12,16.59,0,0.518328833333333
S02,I081,lhs,5,0.5,6.83059475565423,6.59192353783988,0,1,42,16.5,0,0.582738166666667
S03,I081,lhs,5,1,7.0769053972403,6.59192353783988,0,1,92,16.36,0,0.529868541666667
S04,I081,lhs,10,0.2,6.59192353783988,6.59192353783988,0,1,0,16.62,0,0.543024875
S05,I081,lhs,10,0.5,6.59192353783988,6.59192353783988,0,1,0,16.62,0,0.61136025
S06,I081,lhs,10,1,6.59192353783988,6.59192353783988,0,1,0,16.62,0,0.571430625
S07,I081,lhs,15,0.2,6.59192353783988,6.59192353783988,0,1,0,16.62,0,0.531491083333333
S08,I081,lhs,15,0.5,6.59192353783988,6.59192353783988,0,1,0,16.62,0,0.440222708333333
S09,I081,lhs,15,1,6.59192353783988,6.59192353783988,0,1,0,16.62,0,0.489999208333333
B00,I082,lhs,0,0,8.52561524442754,8.52561524442754,0,1,0,16.94,0,0.438117541666667
S01,I082,lhs,5,0.2,8.61356881926227,8.52561524442754,0,1,16,16.91,0,0.411163125
S02,I082,lhs,5,0.5,8.82423406498995,8.52561524442754,0,1,46,16.83,0,0.491419541666667
S03,I082,lhs,5,1,9.13064907247063,8.52561524442754,0,1,96,16.72,0,0.603074208333333
S04,I082,lhs,10,0.2,8.52561524442754,8.52561524442754,0,1,0,16.94,0,0.55367675
S05,I082,lhs,10,0.5,8.52561524442754,8.52561524442754,0,1,0,16.94,0,0.546825541666667
S06,I082,lhs,10,1,8.52561524442754,8.52561524442754,0,1,0,16.94,0,0.515386375
S07,I082,lhs,15,0.2,8.52561524442754,8.52561524442754,0,1,0,16.94,0,0.510736583333333
S08,I082,lhs,15,0.5,8.52561524442754,8.52561524442754,0,1,0,16.94,0,0.507733833333333
S09,I082,lhs,15,1,8.52561524442754,8.52561524442754,0,1,0,16.94,0,0.518897333333333
B00,I083,lhs,0,0,16.1013408606909,16.1013408606909,0,1,0,12.39,0,0.487596791666667
S01,I083,lhs,5,0.2,16.1013408606909,16.1013408606909,0,1,0,12.39,0,0.509117416666667
S02,I083,lhs,5,0.5,16.1013408606909,16.1013408606909,0,1,0,12.39,0,0.516649083333333
S03,I083,lhs,5,1,16.1013408606909,16.1013408606909,0,1,0,12.39,0,0.498959291666667
S04,I083,lhs,10,0.2,16.1786805618806,16.1013408606909,0,1,12,12.35,0,0.559401666666667
S05,I083,lhs,10,0.5,16.3698800585331,16.1013408606909,0,1,42,12.23,0,0.510254333333333
S06,I083,lhs,10,1,16.6816325590821,16.1013408606909,0,1,92,12.04,0,0.529826125
S07,I083,lhs,15,0.2,16.1013408606909,16.1013408606909,0,1,0,12.39,0,0.50175575
S08,I083,lhs,15,0.5,16.1013408606909,16.1013408606909,0,1,0,12.39,0,0.728614583333333
S09,I083,lhs,15,1,16.1013408606909,16.1013408606909,0,1,0,12.39,0,0.520088291666667
B00,I084,lhs,0,0,17.0324834696813,17.0324834696813,0,1,0,13.64,0,0.497012625
S01,I084,lhs,5,0.2,17.1056011421319,17.0324834696813,0,1,12,13.61,0,0.545290375
S02,I084,lhs,5,0.5,17.2994419215807,17.0324834696813,0,1,42,13.53,0,0.544562625
S03,I084,lhs,5,1,17.5654087856232,17.0324834696813,0,1,92,13.42,0,0.5263245
S04,I084,lhs,10,0.2,17.0324834696813,17.0324834696813,0,1,0,13.64,0,0.927608416666667
S05,I084,lhs,10,0.5,17.0324834696813,17.0324834696813,0,1,0,13.64,0,0.693957
S06,I084,lhs,10,1,17.0324834696813,17.0324834696813,0,1,0,13.64,0,0.551398958333333
S07,I084,lhs,15,0.2,17.0324834696813,17.0324834696813,0,1,0,13.64,0,0.512909416666667
S08,I084,lhs,15,0.5,17.0324834696813,17.0324834696813,0,1,0,13.64,0,0.552361625
S09,I084,lhs,15,1,17.0324834696813,17.0324834696813,0,1,0,13.64,0,0.518294583333333
B00,I085,lhs,0,0,11.0780980541194,11.0780980541194,0,1,0,14.55,0,0.511584291666667
S01,I085,lhs,5,0.2,11.0780980541194,11.0780980541194,0,1,0,14.55,0,0.514097541666667
S02,I085,lhs,5,0.5,11.0780980541194,11.0780980541194,0,1,0,14.55,0,0.512730875
S03,I085,lhs,5,1,11.0780980541194,11.0780980541194,0,1,0,14.55,0,0.53066475
S04,I085,lhs,10,0.2,11.1683873053457,11.0780980541194,0,1,12,14.5,0,0.530018416666667
S05,I085,lhs,10,0.5,11.391735998123,11.0780980541194,0,1,42,14.37,0,0.511077541666667
S06,I085,lhs,10,1,11.7570921380161,11.0780980541194,0,1,92,14.17,0,0.525748708333333
S07,I085,lhs,15,0.2,11.0780980541194,11.0780980541194,0,1,0,14.55,0,0.528360291666667
S08,I085,lhs,15,0.5,11.0780980541194,11.0780980541194,0,1,0,14.55,0,0.526085541666667
S09,I085,lhs,15,1,11.0780980541194,11.0780980541194,0,1,0,14.55,0,0.58664325
B00,I086,lhs,0,0,14.2566004413922,14.2566004413922,0,1,0,13.14,0,0.532678125
S01,I086,lhs,5,0.2,14.2566004413922,14.2566004413922,0,1,0,13.14,0,0.561452666666667
S02,I086,lhs,5,0.5,14.2566004413922,14.2566004413922,0,1,0,13.14,0,0.534879208333333
S03,I086,lhs,5,1,14.2566004413922,14.2566004413922,0,1,0,13.14,0,0.549474875
S04,I086,lhs,10,0.2,14.3581515339154,14.2566004413922,0,1,12,13.09,0,0.518621041666667
S05,I086,lhs,10,0.5,14.6089895935765,14.2566004413922,0,1,42,12.96,0,0.470279625
S06,I086,lhs,10,1,15.0174738138609,14.2566004413922,0,1,92,12.75,0,0.480012208333333
S07,I086,lhs,15,0.2,14.2566004413922,14.2566004413922,0,1,0,13.14,0,0.47898225
S08,I086,lhs,15,0.5,14.2566004413922,14.2566004413922,0,1,0,13.14,0,0.533782875
S09,I086,lhs,15,1,14.2566004413922,14.2566004413922,0,1,0,13.14,0,0.571220916666667
B00,I087,lhs,0,0,11.0801430600385,11.0801430600385,0,1,0,14.88,0,0.534390291666667
S01,I087,lhs,5,0.2,11.1392368147984,11.0801430600385,0,1,12,14.85,0,0.543408083333333
S02,I087,lhs,5,0.5,11.2919851266688,11.0801430600385,0,1,42,14.78,0,0.514098583333333
S03,I087,lhs,5,1,11.5240847489504,11.0801430600385,0,1,92,14.67,0,0.499809791666667
S04,I087,lhs,10,0.2,11.0801430600385,11.0801430600385,0,1,0,14.88,0,0.53508525
S05,I087,lhs,10,0.5,11.0801430600385,11.0801430600385,0,1,0,14.88,0,0.522960041666667
S06,I087,lhs,10,1,11.0801430600385,11.0801430600385,0,1,0,14.88,0,0.511605208333333
S07,I087,lhs,15,0.2,11.0801430600385,11.0801430600385,0,1,0,14.88,0,0.516206833333333
S08,I087,lhs,15,0.5,11.0801430600385,11.0801430600385,0,1,0,14.88,0,0.529271041666667
S09,I087,lhs,15,1,11.0801430600385,11.0801430600385,0,1,0,14.88,0,0.505734708333333
B00,I088,lhs,0,0,13.9315351977991,13.9315351977991,0,1,0,13.57,0,0.499710916666667
S01,I088,lhs,5,0.2,14.0060814233111,13.9315351977991,0,1,12,13.53,0,0.536767791666667
S02,I088,lhs,5,0.5,14.2028117024131,13.9315351977991,0,1,42,13.44,0,0.523841458333333
S03,I088,lhs,5,1,13.6567263783401,13.9315351977991,0,1,92,13.69,0,0.511360583333333
S04,I088,lhs,10,0.2,13.9315351977991,13.9315351977991,0,1,0,13.57,0,0.734616708333333
S05,I088,lhs,10,0.5,13.9315351977991,13.9315351977991,0,1,0,13.57,0,0.539591541666667
S06,I088,lhs,10,1,13.9315351977991,13.9315351977991,0,1,0,13.57,0,0.520275916666667
S07,I088,lhs,15,0.2,13.9315351977991,13.9315351977991,0,1,0,13.57,0,0.552128583333333
S08,I088,lhs,15,0.5,13.9315351977991,13.9315351977991,0,1,0,13.57,0,0.5876875
S09,I088,lhs,15,1,13.9315351977991,13.9315351977991,0,1,0,13.57,0,0.557651875
B00,I089,lhs,0,0,18.9059041830988,18.9059041830988,0,1,0,13.53,0,0.5644195
S01,I089,lhs,5,0.2,18.9059041830988,18.9059041830988,0,1,0,13.53,0,0.701194416666667
S02,I089,lhs,5,0.5,18.9059041830988,18.9059041830988,0,1,0,13.53,0,0.608937625
S03,I089,lhs,5,1,18.9059041830988,18.9059041830988,0,1,0,13.53,0,0.552965875
S04,I089,lhs,10,0.2,18.9059041830988,18.9059041830988,0,1,0,13.53,0,0.535150833333333
S05,I089,lhs,10,0.5,18.9059041830988,18.9059041830988,0,1,0,13.53,0,0.697275041666667
S06,I089,lhs,10,1,18.9059041830988,18.9059041830988,0,1,0,13.53,0,0.5155745
S07,I089,lhs,15,0.2,18.9059041830988,18.9059041830988,0,1,0,13.53,0,0.514938125
S08,I089,lhs,15,0.5,18.9059041830988,18.9059041830988,0,1,0,13.53,0,0.547722458333333
S09,I089,lhs,15,1,18.9059041830988,18.9059041830988,0,1,0,13.53,0,0.498852541666667
B00,I090,lhs,0,0,19.9956336461347,19.9956336461347,0,1,0,11.69,0,0.475640333333333
S01,I090,lhs,5,0.2,19.9956336461347,19.9956336461347,0,1,0,11.69,0,0.510578125
S02,I090,lhs,5,0.5,19.9956336461347,19.9956336461347,0,1,0,11.69,0,0.504414
S03,I090,lhs,5,1,20.1057687219905,19.9956336461347,0,1,24,11.64,0,0.559136791666667
